Academic Yr,Semester Nm,Instructional Format Nm,Course Subject Short Nm,Enrollment Cnt,Offerings,EnrollPerOff,NA,Units
2015-16,Summer,Lecture,Interdisciplinary Studies,32,1,32,171,128
2015-16,Fall,Fieldwork,Journalism,64,1,64,171,128
2012-13,Fall,Discussion,Optometry,64,1,64,171,128
2012-13,Spring,Discussion,Optometry,64,1,64,171,128
2003-04,Spring,Seminar,Peace & Conflict Studies,74,3,24.66666667,171,128
2015-16,Fall,Seminar,Peace & Conflict Studies,32,2,16,171,128
2014-15,Summer,Lecture,Plant Biology,40,2,20,171,128
2007-08,Fall,Workshop,Portuguese,64,3,21.33333333,171,128
2010-11,Fall,Workshop,Portuguese,64,3,21.33333333,171,128
2003-04,Summer,Lecture,Religious Studies,32,3,10.66666667,171,128
2011-12,Fall,Seminar,Spanish,53,5,10.6,171,128
2011-12,Spring,Lecture,Visual Studies,38,3,12.66666667,171,128
2014-15,Fall,Seminar,Asian American Studies,39,2,19.5,171,127
2009-10,Fall,Group,Asian Studies,64,10,6.4,171,127
2009-10,Spring,Laboratory,"Env Sci, Policy, & Mgmt",109,10,10.9,171,127
2015-16,Fall,Seminar,Mechanical Engineering,62,2,31,171,127
2003-04,Fall,Seminar,Near Eastern Studies,61,8,7.625,171,127
2014-15,Spring,Seminar,Philosophy,45,7,6.428571429,171,127
2010-11,Fall,Seminar,Political Economy,54,4,13.5,171,127
2015-16,Fall,Seminar,Statistics,44,4,11,171,127
2013-14,Fall,Seminar,UGIS-UG Interdisc Studies,41,4,10.25,171,127
2003-04,Spring,Seminar,Vision Science,75,3,25,171,127
2010-11,Spring,Lecture,Arabic,42,3,14,171,126
2012-13,Fall,Lecture,Arabic,42,2,21,171,126
2006-07,Summer,Fieldwork,Berk-Columbia Exec MBA,42,1,42,171,126
2006-07,Spring,Seminar,Business Admin-MBA,126,5,25.2,171,126
2012-13,Summer,Web-Based Lecture,Chemistry,42,1,42,171,126
2015-16,Spring,Seminar,Critical Theory,32,7,4.571428571,171,126
2006-07,Spring,Seminar,Earth & Planetary Science,74,3,24.66666667,171,126
2008-09,Fall,Fieldwork,Environmental Sciences,126,1,126,171,126
2008-09,Spring,Seminar,Environmental Sciences,50,3,16.66666667,171,126
2014-15,Fall,Seminar,FPF-Middle Eastern Stds,63,1,63,171,126
2006-07,Spring,Seminar,International & Area Stds,33,5,6.6,171,126
2012-13,Spring,Lecture,Jewish Studies,48,3,16,171,126
2004-05,Fall,Laboratory,Mechanical Engineering,42,2,21,171,126
2012-13,Spring,Seminar,Mechanical Engineering,72,3,24,171,126
2003-04,Fall,Seminar,Philosophy,42,5,8.4,171,126
2013-14,Spring,Seminar,Philosophy,51,8,6.375,171,126
2005-06,Spring,Workshop,Portuguese,63,3,21,171,126
2006-07,Spring,Workshop,Portuguese,63,3,21,171,126
2010-11,Summer,Lecture,Portuguese,21,1,21,171,126
2011-12,Fall,Workshop,Portuguese,63,4,15.75,171,126
2011-12,Fall,Group,Public Policy,63,4,15.75,171,126
2006-07,Fall,Lecture,Sanskrit,26,3,8.666666667,171,126
2007-08,Fall,Lecture,Sanskrit,26,3,8.666666667,171,126
2009-10,Fall,Seminar,South & SE Asian Studies,52,5,10.4,171,126
2006-07,Spring,Laboratory,Theater Dance & Perf Stds,74,5,14.8,171,126
2007-08,Fall,Lecture,Turkish,30,3,10,171,126
2010-11,Spring,Lecture,Visual Studies,38,3,12.66666667,171,126
2012-13,Fall,Fieldwork,Asian American Studies,82,21,3.904761905,171,125
2004-05,Spring,Fieldwork,Earth & Planetary Science,56,4,14,171,125
2014-15,Spring,Web-Based Lecture,Filipino,25,1,25,171,125
2007-08,Fall,Recitation,Hebrew,25,2,12.5,171,125
2010-11,Fall,Recitation,Hebrew,25,2,12.5,171,125
2006-07,Spring,Fieldwork,Integrative Biology,63,2,31.5,171,125
2003-04,Fall,Lecture,Khmer,25,2,12.5,171,125
2014-15,Fall,Recitation,Persian,25,2,12.5,171,125
2009-10,Fall,Lecture,Punjabi,25,2,12.5,171,125
2013-14,Fall,Lecture,Punjabi,25,3,8.333333333,171,125
2012-13,Summer,Seminar,African American Studies,31,2,15.5,171,124
2009-10,Fall,Group,Anthropology,67,10,6.7,171,124
2008-09,Spring,Laboratory,Bioengineering,31,2,15.5,171,124
2010-11,Spring,Lecture,Business Admin-PhD,65,7,9.285714286,171,124
2011-12,Spring,Lecture,East Asian Languages,31,1,31,171,124
2008-09,Spring,Fieldwork,Evening & Weekend MBA,47,3,15.66666667,171,124
2014-15,Fall,Lecture,FPF-Gender & Womens Stds,31,1,31,171,124
2012-13,Fall,Seminar,Gender & Womens Studies,31,1,31,171,124
2009-10,Spring,Seminar,Grad Professional Dev Pgm,68,3,22.66666667,171,124
2013-14,Fall,Group,History,62,4,15.5,171,124
2014-15,Summer,Seminar,Interdisciplinary Studies,36,2,18,171,124
2006-07,Fall,Lecture,New Media,69,3,23,171,124
2011-12,Fall,Discussion,Optometry,62,1,62,171,124
2011-12,Spring,Discussion,Optometry,62,1,62,171,124
2005-06,Spring,Seminar,Peace & Conflict Studies,31,2,15.5,171,124
2008-09,Fall,Group,Physical Education,110,8,13.75,171,124
2004-05,Spring,Group,Rhetoric,75,6,12.5,171,124
2015-16,Spring,Lecture,Southeast Asian,31,1,31,171,124
2008-09,Spring,Laboratory,Theater Dance & Perf Stds,81,7,11.57142857,171,124
2005-06,Fall,Lecture,Turkish,30,3,10,171,124
2006-07,Spring,Lecture,Visual Studies,31,2,15.5,171,124
2008-09,Fall,Lecture,Arabic,41,3,13.66666667,171,123
2009-10,Fall,Lecture,Arabic,41,3,13.66666667,171,123
2012-13,Spring,Lecture,Arabic,41,4,10.25,171,123
2015-16,Spring,Lecture,Arabic,41,3,13.66666667,171,123
2008-09,Spring,Group,Asian Studies,69,8,8.625,171,123
2006-07,Spring,Seminar,Environmental Sciences,45,3,15,171,123
2005-06,Spring,Lecture,Hebrew,35,6,5.833333333,171,123
2009-10,Spring,Seminar,Linguistics,72,10,7.2,171,123
2010-11,Fall,Group,Linguistics,59,4,14.75,171,123
2003-04,Fall,Seminar,Mechanical Engineering,45,2,22.5,171,123
2004-05,Fall,Seminar,Military Affairs,41,2,20.5,171,123
2015-16,Spring,Seminar,Political Economy,38,4,9.5,171,123
2013-14,Fall,Group,Political Science,66,3,22,171,123
2010-11,Fall,Seminar,Rhetoric,40,8,5,171,123
2007-08,Spring,Group,Social Welfare,72,7,10.28571429,171,123
2013-14,Summer,Fieldwork,Social Welfare,58,7,8.285714286,171,123
2013-14,Spring,Seminar,Vision Science,84,6,14,171,123
2010-11,Summer,Laboratory,Physical Education,245,16,15.3125,171,122.5
2012-13,Fall,Group,Anthropology,62,4,15.5,171,122
2003-04,Spring,Seminar,Business Admin-MBA,122,4,30.5,171,122
2007-08,Fall,Group,Civil & Environmental Eng,65,8,8.125,171,122
2012-13,Fall,Group,Civil & Environmental Eng,79,11,7.181818182,171,122
2004-05,Spring,Seminar,Classics,55,7,7.857142857,171,122
2003-04,Fall,Fieldwork,Environmental Sciences,122,1,122,171,122
2013-14,Spring,Fieldwork,Ethnic Studies,81,9,9,171,122
2015-16,Spring,Fieldwork,Ethnic Studies,80,5,16,171,122
2014-15,Fall,Web-Based Lecture,Evening & Weekend MBA,61,1,61,171,122
2009-10,Fall,Group,History,61,3,20.33333333,171,122
2007-08,Fall,Seminar,Italian Studies,35,4,8.75,171,122
2014-15,Fall,Discussion,Optometry,61,1,61,171,122
2014-15,Spring,Discussion,Optometry,61,1,61,171,122
2013-14,Spring,Lecture,Physical Education,53,3,17.66666667,171,122
2012-13,Summer,Fieldwork,Social Welfare,52,5,10.4,171,122
2010-11,Spring,Seminar,South & SE Asian Studies,47,7,6.714285714,171,122
2005-06,Spring,Seminar,Statistics,43,2,21.5,171,122
2014-15,Fall,Group,Chicano Studies,70,7,10,171,121
2003-04,Spring,Lecture,Dutch,29,3,9.666666667,171,121
2015-16,Fall,Lecture,Egyptian,25,2,12.5,171,121
2005-06,Fall,Fieldwork,Environmental Sciences,121,1,121,171,121
2012-13,Spring,Group,Gender & Womens Studies,74,8,9.25,171,121
2008-09,Fall,Seminar,German,36,5,7.2,171,121
2010-11,Spring,Lecture,Hebrew,35,8,4.375,171,121
2013-14,Fall,Group,Info Mgmt & Systems,52,6,8.666666667,171,121
2013-14,Spring,Lecture,Latin American Studies,31,7,4.428571429,171,121
2008-09,Fall,Group,Nutritional Science & Tox,97,6,16.16666667,171,121
2003-04,Fall,Laboratory,Plant Biology,74,7,10.57142857,171,121
2011-12,Spring,Group,Social Welfare,61,4,15.25,171,121
2006-07,Fall,Seminar,African American Studies,36,6,6,171,120
2004-05,Fall,Lecture,Arabic,40,4,10,171,120
2005-06,Fall,Lecture,Arabic,40,4,10,171,120
2007-08,Spring,Lecture,Arabic,40,4,10,171,120
2009-10,Summer,Lecture,Arabic,12,1,12,171,120
2012-13,Summer,Lecture,Arabic,12,1,12,171,120
2005-06,Fall,Seminar,Art Practice,30,3,10,171,120
2009-10,Fall,Seminar,Art Practice,30,2,15,171,120
2015-16,Spring,Group,Asian Studies,79,8,9.875,171,120
2015-16,Summer,Seminar,Creative Writing,40,2,20,171,120
2009-10,Spring,Fieldwork,Earth & Planetary Science,41,3,13.66666667,171,120
2007-08,Summer,Group,Education,56,4,14,171,120
2014-15,Summer,Group,Education,41,3,13.66666667,171,120
2015-16,Spring,Group,Energy and Resources,60,6,10,171,120
2007-08,Summer,Fieldwork,Evening & Weekend MBA,40,2,20,171,120
2010-11,Summer,Fieldwork,Evening & Weekend MBA,40,2,20,171,120
2010-11,Spring,Fieldwork,Evening & Weekend MBA,60,3,20,171,120
2011-12,Summer,Fieldwork,Evening & Weekend MBA,40,2,20,171,120
2014-15,Fall,Lecture,FPF-Earth & Planetary Sci,60,1,60,171,120
2012-13,Spring,Studio,Film,30,3,10,171,120
2006-07,Summer,Lecture,Gender & Womens Studies,40,4,10,171,120
2010-11,Spring,Seminar,Geography,30,4,7.5,171,120
2012-13,Fall,Seminar,German,51,7,7.285714286,171,120
2003-04,Summer,Lecture,Hebrew,12,1,12,171,120
2008-09,Fall,Recitation,Hebrew,24,2,12,171,120
2009-10,Spring,Seminar,Info Mgmt & Systems,42,5,8.4,171,120
2010-11,Fall,Seminar,Landscape Arch & Env Plan,60,5,12,171,120
2015-16,Spring,Seminar,Materials Science & Eng,109,20,5.45,171,120
2011-12,Summer,Studio,Music,60,1,60,171,120
2008-09,Fall,Lecture,Naval Science,44,4,11,171,120
2015-16,Spring,Lecture,Naval Science,45,3,15,171,120
2009-10,Fall,Discussion,Optometry,60,1,60,171,120
2010-11,Fall,Discussion,Optometry,60,1,60,171,120
2010-11,Spring,Discussion,Optometry,60,1,60,171,120
2015-16,Spring,Discussion,Optometry,60,1,60,171,120
2005-06,Summer,Lecture,Persian,12,1,12,171,120
2005-06,Spring,Group,Philosophy,60,3,20,171,120
2013-14,Fall,Workshop,Portuguese,60,3,20,171,120
2003-04,Fall,Lecture,Sanskrit,25,3,8.333333333,171,120
2015-16,Spring,Seminar,Slavic Languages & Lit,38,4,9.5,171,120
2012-13,Fall,Lecture,Southeast Asian,30,2,15,171,120
2014-15,Summer,Group,Statistics,60,1,60,171,120
2008-09,Fall,Lecture,Thai,24,1,24,171,120
2004-05,Summer,Session,Theater Dance & Perf Stds,40,2,20,171,120
2005-06,Spring,Lecture,Visual Studies,30,2,15,171,120
2010-11,Summer,Studio,Visual Studies,40,2,20,171,120
2011-12,Summer,Studio,Visual Studies,40,2,20,171,120
2014-15,Fall,Seminar,Comparative Literature,55,4,13.75,171,119
2013-14,Spring,Fieldwork,Earth & Planetary Science,42,3,14,171,119
2013-14,Fall,Group,Electrical Engineering,80,6,13.33333333,171,119
2006-07,Fall,Fieldwork,Environmental Sciences,119,1,119,171,119
2014-15,Summer,Seminar,Law,119,7,17,171,119
2009-10,Fall,Group,Linguistics,62,6,10.33333333,171,119
2015-16,Fall,Seminar,Media Studies,41,2,20.5,171,119
2009-10,Fall,Group,Sociology,71,6,11.83333333,171,119
2008-09,Fall,Seminar,South & SE Asian Studies,44,5,8.8,171,119
2004-05,Spring,Lecture,Visual Studies,33,2,16.5,171,119
2013-14,Fall,Fieldwork,Asian American Studies,83,20,4.15,171,118
2013-14,Spring,Seminar,Asian American Studies,37,2,18.5,171,118
2008-09,Spring,Group,Civil & Environmental Eng,71,9,7.888888889,171,118
2011-12,Summer,Web-Based Lecture,College Writing Programs,59,3,19.66666667,171,118
2011-12,Fall,Laboratory,"Env Sci, Policy, & Mgmt",92,11,8.363636364,171,118
2012-13,Spring,Group,Health & Medical Sciences,59,5,11.8,171,118
2005-06,Spring,Group,Italian Studies,59,2,29.5,171,118
2009-10,Spring,Group,Jewish Studies,77,6,12.83333333,171,118
2008-09,Fall,Group,Journalism,61,4,15.25,171,118
2011-12,Fall,Lecture,Middle Eastern Studies,30,2,15,171,118
2007-08,Spring,Lecture,New Media,36,6,6,171,118
2006-07,Spring,Seminar,Nutritional Science & Tox,93,13,7.153846154,171,118
2015-16,Fall,Discussion,Optometry,59,1,59,171,118
2014-15,Spring,Lecture,Physical Education,52,4,13,171,118
2006-07,Spring,Laboratory,Plant Biology,71,4,17.75,171,118
2015-16,Fall,Lecture,Turkish,26,3,8.666666667,171,118
2010-11,Spring,Discussion,UGIS-UG Interdisc Studies,59,4,14.75,171,118
2007-08,Spring,Fieldwork,Chicano Studies,81,6,13.5,171,117
2010-11,Spring,Group,City & Regional Planning,63,6,10.5,171,117
2014-15,Spring,Seminar,Energy and Resources,47,4,11.75,171,117
2012-13,Summer,Seminar,Engineering,39,1,39,171,117
2012-13,Summer,Fieldwork,Evening & Weekend MBA,39,2,19.5,171,117
2014-15,Fall,Lecture,FPF-Molecular & Cell Bio,39,1,39,171,117
2014-15,Fall,Seminar,French,33,4,8.25,171,117
2003-04,Summer,Lecture,Health & Medical Sciences,26,2,13,171,117
2014-15,Fall,Group,Info Mgmt & Systems,59,8,7.375,171,117
2005-06,Spring,Workshop,Journalism,49,3,16.33333333,171,117
2007-08,Fall,Lecture,Khmer,25,3,8.333333333,171,117
2006-07,Fall,Seminar,Linguistics,69,9,7.666666667,171,117
2006-07,Fall,Session,Theater Dance & Perf Stds,39,3,13,171,117
2008-09,Summer,Studio,Theater Dance & Perf Stds,39,2,19.5,171,117
2009-10,Summer,Studio,Theater Dance & Perf Stds,39,2,19.5,171,117
2010-11,Summer,Studio,Theater Dance & Perf Stds,39,2,19.5,171,117
2009-10,Summer,Laboratory,Physical Education,233,18,12.94444444,171,116.5
2010-11,Fall,Seminar,Art Practice,29,3,9.666666667,171,116
2004-05,Spring,Seminar,Asian American Studies,29,3,9.666666667,171,116
2011-12,Spring,Group,Asian Studies,60,8,7.5,171,116
2012-13,Fall,Laboratory,Bioengineering,29,4,7.25,171,116
2011-12,Spring,Lecture,Business Admin-PhD,48,8,6,171,116
2011-12,Spring,Group,Chicano Studies,51,5,10.2,171,116
2012-13,Spring,Group,Chicano Studies,64,10,6.4,171,116
2010-11,Fall,Group,College Writing Programs,69,4,17.25,171,116
2007-08,Fall,Fieldwork,Environmental Sciences,116,1,116,171,116
2003-04,Fall,Fieldwork,Ethnic Studies,68,12,5.666666667,171,116
2009-10,Spring,Fieldwork,Evening & Weekend MBA,58,3,19.33333333,171,116
2015-16,Fall,Seminar,French,32,5,6.4,171,116
2007-08,Spring,Group,History,58,2,29,171,116
2013-14,Spring,Group,International & Area Stds,58,6,9.666666667,171,116
2008-09,Spring,Recitation,Linguistics,29,4,7.25,171,116
2012-13,Fall,Seminar,Native American Studies,29,1,29,171,116
2009-10,Spring,Lecture,Naval Science,47,3,15.66666667,171,116
2015-16,Summer,Lecture,Optometry,58,1,58,171,116
2014-15,Spring,Lecture,Persian,34,3,11.33333333,171,116
2012-13,Spring,Seminar,Philosophy,40,7,5.714285714,171,116
2012-13,Spring,Lecture,South & SE Asian Studies,31,4,7.75,171,116
2007-08,Fall,Seminar,Southeast Asian,29,1,29,171,116
2005-06,Fall,Seminar,Theater Dance & Perf Stds,47,5,9.4,171,116
2003-04,Spring,Lecture,Visual Studies,32,2,16,171,116
2009-10,Spring,Studio,Visual Studies,29,2,14.5,171,116
2015-16,Fall,Group,Bioengineering,40,16,2.5,171,115
2004-05,Fall,Group,Civil & Environmental Eng,113,1,113,171,115
2008-09,Summer,Lecture,Dutch,20,2,10,171,115
2010-11,Spring,Laboratory,"Env Sci, Policy, & Mgmt",109,10,10.9,171,115
2008-09,Summer,Seminar,Ethnic Studies,29,3,9.666666667,171,115
2013-14,Fall,Group,Health & Medical Sciences,60,5,12,171,115
2012-13,Fall,Recitation,Hebrew,23,2,11.5,171,115
2013-14,Fall,Recitation,Hebrew,23,2,11.5,171,115
2007-08,Fall,Group,Journalism,66,4,16.5,171,115
2004-05,Spring,Lecture,Punjabi,23,2,11.5,171,115
2009-10,Spring,Group,Spanish,59,5,11.8,171,115
2007-08,Spring,Lecture,Thai,23,2,11.5,171,115
2013-14,Fall,Seminar,Chicano Studies,38,2,19,171,114.5
2014-15,Spring,Lecture,Arabic,38,4,9.5,171,114
2009-10,Fall,Session,Civil & Environmental Eng,38,1,38,171,114
2014-15,Spring,Discussion,Computer Science,57,1,57,171,114
2010-11,Fall,Seminar,Earth & Planetary Science,57,2,28.5,171,114
2010-11,Fall,Group,Environmental Sciences,51,4,12.75,171,114
2015-16,Fall,Fieldwork,Integrative Biology,47,3,15.66666667,171,114
2012-13,Fall,Seminar,Italian Studies,49,5,9.8,171,114
2014-15,Summer,Lecture,Landscape Arch & Env Plan,38,1,38,171,114
2014-15,Summer,Group,Mathematics,114,5,22.8,171,114
2004-05,Spring,Group,Music,57,4,14.25,171,114
2008-09,Fall,Group,Music,62,5,12.4,171,114
2005-06,Fall,Lecture,Neuroscience,36,3,12,171,114
2015-16,Spring,Group,Physics,114,10,11.4,171,114
2003-04,Spring,Workshop,Portuguese,57,3,19,171,114
2010-11,Spring,Workshop,Portuguese,57,3,19,171,114
2012-13,Spring,Workshop,Portuguese,57,3,19,171,114
2011-12,Summer,Studio,Theater Dance & Perf Stds,38,2,19,171,114
2006-07,Spring,Lecture,Tibetan,28,3,9.333333333,171,114
2006-07,Spring,Seminar,African American Studies,42,4,10.5,171,113
2013-14,Fall,Group,Asian Studies,62,6,10.33333333,171,113
2007-08,Spring,Seminar,Astronomy,72,7,10.28571429,171,113
2013-14,Fall,Group,College Writing Programs,57,4,14.25,171,113
2004-05,Fall,Seminar,Computer Science,47,3,15.66666667,171,113
2009-10,Fall,Lecture,Hebrew,31,5,6.2,171,113
2004-05,Summer,Seminar,Interdisciplinary Studies,31,2,15.5,171,113
2007-08,Fall,Seminar,Landscape Arch & Env Plan,55,6,9.166666667,171,113
2011-12,Fall,Lecture,Naval Science,44,4,11,171,113
2015-16,Summer,Seminar,New Media,33,2,16.5,171,113
2009-10,Spring,Group,Psychology,68,7,9.714285714,171,113
2005-06,Spring,Session,Public Health,50,3,16.66666667,171,113
2011-12,Fall,Session,Scandinavian,32,3,10.66666667,171,113
2004-05,Spring,Group,Statistics,56,6,9.333333333,171,113
2006-07,Spring,Lecture,UGIS-UG Interdisc Studies,38,3,12.66666667,171,113
2008-09,Spring,Recitation,African American Studies,28,4,7,171,112
2014-15,Summer,Seminar,Architecture,28,2,14,171,112
2006-07,Fall,Seminar,Art Practice,28,2,14,171,112
2014-15,Spring,Lecture,Asian Studies,28,2,14,171,112
2015-16,Spring,Lecture,Asian Studies,28,3,9.333333333,171,112
2003-04,Fall,Discussion,Astronomy,28,2,14,171,112
2006-07,Summer,Unknown,Astronomy,28,1,28,171,112
2010-11,Fall,Laboratory,Bioengineering,43,6,7.166666667,171,112
2009-10,Fall,Group,Chemical Engineering,52,3,17.33333333,171,112
2012-13,Fall,Seminar,City & Regional Planning,69,4,17.25,171,112
2008-09,Summer,Lecture,Cognitive Science,28,1,28,171,112
2014-15,Summer,Web-Based Lecture,College Writing Programs,56,3,18.66666667,171,112
2005-06,Fall,Lecture,East Asian Languages,28,1,28,171,112
2015-16,Fall,Laboratory,Electrical Eng & Comp Sci,56,10,5.6,171,112
2004-05,Fall,Fieldwork,Environmental Sciences,112,1,112,171,112
2004-05,Fall,Fieldwork,Ethnic Studies,76,13,5.846153846,171,112
2010-11,Summer,Seminar,Ethnic Studies,28,2,14,171,112
2015-16,Spring,Seminar,Ethnic Studies Grad Group,28,4,7,171,112
2014-15,Spring,Studio,Film,28,3,9.333333333,171,112
2009-10,Fall,Lecture,Khmer,24,3,8,171,112
2007-08,Spring,Lecture,Latin American Studies,30,6,5,171,112
2013-14,Fall,Seminar,Linguistics,66,14,4.714285714,171,112
2011-12,Fall,Seminar,Mechanical Engineering,47,2,23.5,171,112
2014-15,Spring,Lecture,Naval Science,42,3,14,171,112
2009-10,Summer,Lecture,Near Eastern Studies,28,2,14,171,112
2006-07,Fall,Seminar,Nutritional Science & Tox,84,13,6.461538462,171,112
2009-10,Spring,Seminar,Nutritional Science & Tox,94,11,8.545454545,171,112
2015-16,Spring,Discussion,Philosophy,99,9,11,171,112
2006-07,Fall,Workshop,Portuguese,56,3,18.66666667,171,112
2004-05,Fall,Lecture,Sanskrit,24,3,8,171,112
2004-05,Fall,Seminar,Slavic Languages & Lit,39,5,7.8,171,112
2014-15,Spring,Seminar,Slavic Languages & Lit,35,3,11.66666667,171,112
2014-15,Summer,Lecture,South & SE Asian Studies,28,1,28,171,112
2012-13,Summer,Lecture,South Asian,28,3,9.333333333,171,112
2010-11,Fall,Group,Spanish,69,4,17.25,171,112
2012-13,Spring,Discussion,UGIS-UG Interdisc Studies,56,4,14,171,112
2015-16,Fall,Group,UGIS-UG Interdisc Studies,62,6,10.33333333,171,112
2011-12,Spring,Lecture,Arabic,37,3,12.33333333,171,111
2007-08,Fall,Session,Civil & Environmental Eng,37,1,37,171,111
2003-04,Spring,Seminar,Earth & Planetary Science,62,4,15.5,171,111
2010-11,Spring,Seminar,Earth & Planetary Science,60,4,15,171,111
2003-04,Fall,Discussion,Education,41,2,20.5,171,111
2012-13,Spring,Group,Environmental Design,60,6,10,171,111
2011-12,Fall,Seminar,Evening & Weekend MBA,37,1,37,171,111
2010-11,Fall,Seminar,German,29,5,5.8,171,111
2010-11,Summer,Internship,International & Area Stds,39,7,5.571428571,171,111
2012-13,Summer,Lecture,Landscape Arch & Env Plan,37,1,37,171,111
2006-07,Fall,Seminar,Mechanical Engineering,65,3,21.66666667,171,111
2015-16,Summer,Web-Based Lecture,Mechanical Engineering,37,1,37,171,111
2012-13,Summer,Workshop,Peace & Conflict Studies,37,1,37,171,111
2012-13,Fall,Group,Rhetoric,68,6,11.33333333,171,111
2005-06,Summer,Session,Theater Dance & Perf Stds,37,2,18.5,171,111
2007-08,Summer,Studio,Theater Dance & Perf Stds,37,2,18.5,171,111
2009-10,Summer,Studio,Visual Studies,37,2,18.5,171,111
2007-08,Fall,Seminar,American Studies,35,4,8.75,171,110
2013-14,Summer,Lecture,Arabic,11,1,11,171,110
2005-06,Spring,Seminar,Business Admin-MBA,110,5,22,171,110
2010-11,Fall,Group,Chemistry,70,5,14,171,110
2014-15,Spring,Lecture,Design Innovation,55,2,27.5,171,110
2011-12,Spring,Fieldwork,Earth & Planetary Science,37,4,9.25,171,110
2007-08,Spring,Group,Electrical Engineering,80,7,11.42857143,171,110
2015-16,Fall,Web-Based Lecture,Evening & Weekend MBA,55,1,55,171,110
2006-07,Fall,Seminar,Italian Studies,28,4,7,171,110
2008-09,Spring,Group,Italian Studies,55,4,13.75,171,110
2009-10,Spring,Workshop,Journalism,90,8,11.25,171,110
2004-05,Fall,Lecture,Khmer,22,2,11,171,110
2011-12,Spring,Lecture,Latin American Studies,28,3,9.333333333,171,110
2014-15,Summer,Lecture,Near Eastern Studies,29,3,9.666666667,171,110
2007-08,Fall,Lecture,New Media,71,2,35.5,171,110
